vowel,vowel_ethnicity,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,participant,ethnicity,predicted_ethnicity
o,o_W,-0.812413496,-0.167422352,0.544728697,-0.841181566,-0.168205744,0.548945686,-0.926100454,-0.232953273,0.575744799,-0.946371418,-0.248967101,0.577976943,-0.961848941,-0.00713771,0.53352518,9,W,W
o,o_W,-0.753018778,-0.115541916,0.587592402,-0.722545506,-0.117030011,0.609435279,-0.761493405,-0.143436676,0.62728015,-0.896444244,-0.183207999,0.648974493,-0.970552217,-0.160399303,0.641330258,9,W,W
??,??_W,-0.804978517,-0.42400851,0.569767942,-0.869220786,-0.464282409,0.580204115,-0.79466155,-0.165075851,0.533136604,-0.78299961,0.121042499,0.546647715,-0.796128902,0.091260668,0.580204115,9,W,W
??,??_W,-0.707650173,-0.089128054,0.388719459,-0.770040466,0.049909513,0.487412082,-0.839646646,0.147679859,0.511926068,-0.951504022,0.17696123,0.538562974,-0.896444244,0.102682493,0.590899404,9,W,W
??,??_W,-0.902958925,-0.2995005,0.605827772,-0.847344913,-0.141145724,0.564132007,-0.880340837,0.079706875,0.563000998,-0.98109713,0.161864494,0.562246281,-0.975810774,0.126893891,0.572760836,9,W,W
??,??_W,-0.885144689,-0.427049567,0.580945405,-0.835055972,-0.401985598,0.581686146,-0.751613296,-0.061983531,0.576861494,-0.79027237,0.127477152,0.570142543,-0.765757804,0.119868101,0.583165983,9,W,W
??,??_W,-0.89806894,-0.084072067,0.593463978,-0.79027237,-0.277405036,0.576489401,-0.755835681,-0.073323128,0.561868709,-0.793196348,0.12631029,0.567892824,-0.796128902,0.100887698,0.587224281,9,W,W
??,??_W,-0.886751115,-0.41594395,0.48006211,-0.875559951,-0.384320762,0.459357437,-0.885144689,-0.128261878,0.470177351,-0.941265024,0.108641986,0.495515854,-0.951504022,0.083369883,0.543960058,9,W,W
??,??_W,-0.894822184,-0.382377127,0.536628364,-0.904594249,-0.428065311,0.565638031,-0.78881358,-0.120012862,0.543575516,-0.832007189,0.129224895,0.57537229,-0.777219247,0.07049022,0.61946761,9,W,W
??,??_W,-0.681123419,-0.136579506,0.407843903,-0.642607747,0.046121629,0.442904841,-0.734899816,0.156781173,0.479242102,-0.89969628,0.166922105,0.550856637,-0.850440891,0.115746812,0.579091149,9,W,W
??,??_W,-0.902958925,-0.216369145,0.639235285,-0.841181566,0.017896536,0.610514999,-0.921096273,0.162427716,0.605466304,-1.000723094,0.234119644,0.631515949,-0.979331904,0.137340881,0.634681065,9,W,EA
??,??_W,-0.774341548,-0.403967759,0.612670946,-0.780105252,-0.296823122,0.605466304,-0.733519553,0.071107314,0.57425393,-0.72939016,0.18194325,0.589063531,-0.70630699,0.075416339,0.625509925,9,W,W
??,??_W,-0.838114079,-0.05916861,0.607993838,-0.767183321,-0.198438755,0.54049385,-0.70630699,-0.086235789,0.499945094,-0.79466155,0.092469127,0.497128758,-0.845800512,0.091260668,0.559600277,9,W,W
??,??_W,-0.847344913,-0.288833732,0.591999313,-0.714393287,-0.287949949,0.509939181,-0.683744652,-0.013831175,0.472244749,-0.747408665,0.174182679,0.486190832,-0.80054392,0.098489615,0.544344451,9,W,W
?,?_W,-0.765757804,-0.363145765,0.675952396,-0.828967673,-0.461126173,0.692658431,-0.886751115,-0.499674843,0.676962668,-0.975810774,-0.518408173,0.710392886,-0.989970302,-0.523985433,0.705825179,9,W,W
?,?_W,-0.74182985,-0.398033024,0.737369474,-0.813907148,-0.434181538,0.749338121,-0.762912852,-0.488816973,0.749024985,-0.675901475,-0.565087108,0.747144107,-0.853546484,-0.538633582,0.763945995,9,W,EA
u,u_W,-0.974054847,0.187449872,0.573507662,-1.14799061,0.216672731,0.57163955,-1.166958513,0.172511835,0.559600277,-1.143823938,0.140799098,0.550474739,-1.181964154,0.201085207,0.545112795,9,W,W
u,u_W,-0.850440891,-0.141145724,0.286696182,-0.711690583,0.029539617,0.421407882,-0.921096273,-0.074749662,0.571265508,-0.862921552,-0.082632182,0.559221704,-1.002526521,0.125142066,0.549328169,9,W,W
u,u_W,-0.866066209,-0.51952114,0.607993838,-1.115133445,-0.509548758,0.596751652,-1.129375802,-0.443426596,0.589063531,-1.154273354,-0.466392115,0.602932366,-1.188464718,-0.483431931,0.602207203,9,W,EA
u,u_W,-1.143823938,0.123972475,0.573507662,-1.25126562,0.145391529,0.576489401,-1.296243615,0.175850736,0.576489401,-1.267602039,0.168602307,0.572013451,-1.408894564,0.15337788,0.560356993,9,W,W
u,u_W,-1.058199524,0.090050746,0.57425393,-1.228381326,0.105666679,0.589798285,-1.265251862,0.101486321,0.583165983,-1.269957753,0.138494949,0.576117169,-1.17336195,0.210252163,0.557705978,9,W,W
u,u_W,-0.673300693,0.054937807,0.616611485,-0.93787519,0.019846488,0.620536557,-1.137606301,-0.045211649,0.579091149,-1.129375802,-0.017868866,0.563378143,-1.17336195,0.149962965,0.560735136,9,W,EA
u,u_W,-0.948079361,-0.377534502,0.642027608,-1.117155691,-0.48021477,0.665452723,-1.12324708,-0.530719465,0.647588971,-1.115133445,-0.574454858,0.650012375,-1.111101182,-0.62884893,0.665793149,9,W,EA
u,u_W,-1.152174717,0.187449872,0.583535601,-1.237472298,0.225169861,0.586487632,-1.242048965,0.198916009,0.584274426,-1.221616926,0.167482486,0.578719885,-1.328226661,0.159043618,0.551619995,9,W,W
?,?_EA,-0.581726622,-0.006087184,0.740127109,-0.561377082,-0.090474576,0.781919658,-0.51498788,-0.091373453,0.770210365,-0.549932036,-0.025262428,0.761049995,-0.589095852,0.11581617,0.72513669,13,EA,EA
?,?_EA,-0.631398231,-0.057771706,0.743644799,-0.564258929,-0.055166407,0.755281858,-0.547091125,-0.03032573,0.764112785,-0.533006385,0.012727277,0.734236654,-0.662748761,0.116546898,0.718757083,13,EA,EA
æ,æ_EA,-0.71002733,0.254815045,0.725931287,-0.564258929,0.243298603,0.749480256,-0.619128139,0.232298816,0.726328349,-0.637590202,0.230996732,0.739343717,-0.686923992,0.240721282,0.752578632,13,EA,EA
æ,æ_EA,-0.598011215,0.237490262,0.724341461,-0.607006778,0.238783923,0.74442483,-0.530213087,0.245227244,0.709918134,-0.557069825,0.271844785,0.714749062,-0.731969138,0.271219199,0.710321604,13,EA,EA
æ,æ_EA,-0.502701036,0.232949222,0.67501416,-0.485215721,0.243941897,0.650049885,-0.482552604,0.236842803,0.701407445,-0.509508414,0.242654895,0.712336515,-0.764929624,0.233599206,0.736597001,13,EA,EA
æ,æ_EA,-0.698408942,0.182271713,0.700593113,-0.713371814,0.237490262,0.718357003,-0.648519272,0.247152173,0.745983069,-0.531608761,0.261156221,0.732659988,-0.551355524,0.260523909,0.741301048,13,EA,EA
æ,æ_EA,-0.595030587,0.187048248,0.667042647,-0.599504868,0.231647986,0.697329136,-0.603999257,0.265571239,0.710724911,-0.614565393,0.254815045,0.655604268,-0.695114046,0.270593221,0.689122278,13,EA,EA
æ,æ_EA,-0.506779899,0.246510941,0.677518335,-0.478571178,0.263681474,0.677518335,-0.421927982,0.266200368,0.679184308,-0.520497535,0.250990949,0.675849582,-0.690191969,0.265571239,0.706279562,13,EA,EA
?,?_EA,-0.952556233,-0.065628578,0.736989851,-0.836192644,-0.013546813,0.74442483,-0.789930926,0.042270343,0.731475856,-0.76669485,0.12454985,0.730685654,-0.896698902,0.215899629,0.734236654,13,EA,EA
?,?_EA,-0.669138559,0.038328675,0.74247361,-0.705031482,0.050107374,0.740518575,-0.73367708,0.075542271,0.722749104,-0.737101741,0.186367281,0.663244373,-0.894688851,0.228387468,0.71675508,13,EA,EA
?,?_EA,-0.971890885,-0.001144835,0.686233891,-0.857246053,0.039907207,0.74403489,-0.876777924,0.073256556,0.728707414,-0.836192644,0.156638165,0.72155317,-1.011719158,0.226426042,0.758746731,13,EA,EA
?,?_EA,-1.315328757,-0.032867027,0.73855971,-1.27634331,-0.093173633,0.711531038,-1.244502704,-0.123354251,0.741692054,-1.216410969,-0.173817122,0.764494975,-1.224755941,-0.258345788,0.780792474,13,EA,EA
?,?_EA,-1.108836839,0.026409583,0.726328349,-1.069807495,-0.006087184,0.705469189,-1.023070017,-0.045671299,0.708706747,-0.952556233,-0.091373453,0.728311296,-0.921140037,-0.111355952,0.763730449,13,EA,EA
?,?_EA,-1.077010407,-0.064752537,0.73855971,-0.779139455,0.01434671,0.74442483,-0.811869649,0.070200786,0.725931287,-0.817430368,0.198554298,0.696102393,-0.946193539,0.240075913,0.781544071,13,EA,EA
?,?_EA,-0.564258929,0.009480521,0.758746731,-0.737101741,0.019994164,0.741301048,-0.617604909,0.058657757,0.731475856,-0.777352144,0.142503654,0.685820583,-1.062656094,0.200571105,0.675849582,13,EA,EA
?,?_EA,-0.898713001,-0.011884302,0.739343717,-0.759652567,0.043842671,0.76028283,-0.761408494,0.073256556,0.740518575,-0.782723688,0.125998077,0.732659988,-1.039180838,0.209929462,0.764112785,13,EA,EA
?,?_EA,-0.826767504,0.007853181,0.678351669,-0.819290833,-0.011884302,0.720755086,-0.819290833,-0.070900998,0.743254555,-0.806339681,-0.104954467,0.759899026,-0.808179608,-0.139264741,0.797198509,13,EA,EA
?,?_EA,-1.096475742,0.125998077,0.800889913,-1.141709584,0.075542271,0.825636445,-1.194492284,-0.015212092,0.736203997,-1.288177768,-0.083312505,0.736597001,-1.191785922,-0.130810017,0.769450197,13,EA,EA
?,?_EA,-0.534405965,-0.193541627,0.752191859,-0.572954635,-0.211632573,0.755667437,-0.603999257,-0.202546191,0.753351728,-0.54567369,-0.075316016,0.72394361,-0.634489424,0.074019042,0.672084675,13,EA,EA
?,?_EA,-0.815573357,-0.103132973,0.745204253,-0.656399534,-0.098593701,0.743254555,-0.590576237,-0.067382964,0.730685654,-0.572954635,-0.011884302,0.703034123,-0.659569108,0.079340225,0.688297876,13,EA,EA
?,?_EA,-0.517738913,-0.154474159,0.741692054,-0.570047657,-0.159274937,0.749480256,-0.52464979,-0.145890416,0.762582563,-0.526037716,-0.064752537,0.739343717,-0.673957846,0.047762707,0.727121999,13,EA,EA
?,?_EA,-0.634489424,-0.082420842,0.765258917,-0.506779899,-0.069140434,0.758362338,-0.535807507,-0.067382964,0.759515076,-0.549932036,-0.029480064,0.724739155,-0.677183655,0.050107374,0.698146129,13,EA,EA
a?,a?_EA,-0.661157671,0.122373571,0.651334407,-0.520497535,0.099603582,0.655604268,-0.70171473,0.20726457,0.67334122,-0.84762134,0.34885215,0.724739155,-0.353018552,0.39136351,0.767547247,13,EA,EA
a?,a?_EA,-0.67880047,0.107742732,0.74676128,-0.589095852,0.058657757,0.730290319,-0.759652567,0.199227019,0.732659988,-0.868919338,0.312891895,0.793864556,-0.475925674,0.355776587,0.816246704,13,EA,EA
a?,a?_EA,-0.589095852,0.074780947,0.659855975,-0.654818506,0.1538272,0.66872615,-0.730264108,0.33544478,0.751417865,-0.27549519,0.437984419,0.819868585,-0.308465209,0.360366382,0.718357003,13,EA,EA
a?,a?_EA,-0.69347066,-0.077974414,0.48303475,-0.610023372,0.089147923,0.579495016,-1.004969976,0.315289978,0.706279562,-1.091573772,0.398551819,0.814067263,-0.435790838,0.446423288,0.836006643,13,EA,EA
a?,a?_EA,-0.508143226,-0.03201921,0.749868078,-0.468030896,0.05088771,0.732659988,-0.651663929,0.20325387,0.762582563,-0.708359272,0.358647677,0.785667788,-0.561377082,0.434801392,0.764494975,13,EA,EA
a?,a?_EA,-0.592058817,-0.019387463,0.72155317,-0.559939267,-0.038821958,0.707493891,-0.599504868,0.056333075,0.681678075,-0.802669952,0.299598648,0.711128056,-1.183710508,0.386914115,0.768308862,13,EA,EA
a?,a?_EA,-0.549932036,0.015155445,0.731870722,-0.521879706,0.024809582,0.731870722,-0.548510572,0.112887911,0.729894828,-0.643820751,0.248433403,0.758362338,-0.811869649,0.354625839,0.776270989,13,EA,EA
a?,a?_EA,-0.445995008,0.000497202,0.697329136,-0.469342372,0.076303017,0.670406822,-0.708359272,0.247152173,0.665778158,-0.67880047,0.363794957,0.749868078,-0.241485536,0.463606736,0.820591389,13,EA,EA
a?,a?_EA,-1.023070017,0.04069554,0.634940597,-1.018514201,0.213913531,0.652189839,-1.043832009,0.282420311,0.680016255,-1.065034216,0.363224344,0.707493891,-1.159868319,0.359220907,0.729894828,13,EA,EA
a?,a?_EA,-0.565702972,0.127444208,0.689946001,-0.51636245,0.136077356,0.700185698,-0.896698902,0.315888601,0.736597001,-0.5744113,0.426799216,0.755281858,-0.35652938,0.381884767,0.675849582,13,EA,EA
a?,a?_EA,-0.620653692,0.142503654,0.640579302,-0.54567369,0.127444208,0.663244373,-0.851460116,0.324825211,0.753351728,-0.380255286,0.435332601,0.811518563,-0.374270827,0.406782318,0.803833256,13,EA,EA
a?,a?_EA,-0.651663929,0.078581787,0.787163116,-0.558503517,0.061748949,0.6712461,-0.616083996,0.15804069,0.669566839,-0.878752258,0.276212967,0.753738052,-0.575870089,0.345952757,0.798676706,13,EA,EA
a?,a?_EA,-0.519117273,0.097372269,0.787909942,-0.519117273,0.136077356,0.718757083,-0.661157671,0.221834365,0.755667437,-0.735387945,0.313491955,0.772866409,-0.32650403,0.354049968,0.819145257,13,EA,EA
a?,a?_EA,-0.489223743,0.003773208,0.716354199,-0.478571178,0.134643664,0.711933858,-0.70006047,0.314091655,0.793493429,-0.41818032,0.42250506,0.825276927,-0.35652938,0.454270568,0.803833256,13,EA,EA
a?,a?_EA,-0.696760137,-0.019387463,0.573962498,-0.572954635,0.081612093,0.597267186,-0.690191969,0.289818619,0.695283727,-0.468030896,0.355776587,0.782295104,-0.3129445,0.362082139,0.75643815,13,EA,W
a?,a?_EA,-0.526037716,-0.074431452,0.790519449,-0.521879706,0.138938588,0.755667437,-0.57150009,0.250352175,0.75489613,-0.740538171,0.323638267,0.815157577,-0.41444665,0.351165627,0.816972131,13,EA,EA
a?,a?_EA,-0.494592883,0.037538473,0.66872615,-0.572954635,0.097372269,0.67334122,-0.713371814,0.242654895,0.764877019,-0.851460116,0.309886182,0.781544071,-0.274414693,0.393026943,0.777403279,13,EA,EA
a?,a?_EA,-0.628316565,0.009480521,0.717956763,-0.523263789,0.084633243,0.698962456,-0.70006047,0.109951051,0.688297876,-0.623711798,0.275590108,0.745593737,-0.41818032,0.371183453,0.780792474,13,EA,EA
a?,a?_EA,-0.469342372,0.01434671,0.72394361,-0.490563328,0.055556979,0.712336515,-0.557069825,0.180902787,0.695693144,-0.815573357,0.318876353,0.728707414,-0.299566374,0.404046338,0.724739155,13,EA,EA
a?,a?_EA,-1.162489553,-0.069140434,0.675849582,-1.131479316,0.118006752,0.663667117,-1.189086865,0.201913387,0.677935089,-1.165117675,0.283038932,0.692002346,-1.205391574,0.312291475,0.700593113,13,EA,EA
a?,a?_EA,-0.628316565,0.148888919,0.714749062,-0.56859733,0.127444208,0.715150588,-0.667537278,0.20325387,0.717556363,-0.839987715,0.313491955,0.753351728,-0.40825468,0.416029052,0.776648562,13,EA,EA
?,?_EA,-0.747446661,0.044627908,0.646616405,-0.669138559,0.177472252,0.634070275,-0.682041964,0.261156221,0.647046236,-0.788124241,0.283038932,0.650049885,-1.079422954,0.272469981,0.68292263,13,EA,EA
?,?_EA,-1.000495695,0.240721282,0.74403489,-0.931502824,0.248433403,0.74637225,-0.832411921,0.243298603,0.743254555,-0.625244366,0.249712993,0.732265433,-0.823022181,0.240075913,0.711128056,13,EA,EA
?,?_EA,-0.886688808,0.285509594,0.698554376,-0.782723688,0.287358593,0.700185698,-0.793554119,0.297772163,0.694054471,-0.821154767,0.303847516,0.72155317,-1.039180838,0.298381362,0.761816573,13,EA,EA
?,?_EA,-0.669138559,0.142503654,0.478975891,-0.656399534,0.154530683,0.536755475,-0.607006778,0.160140796,0.562804781,-0.564258929,0.189767489,0.607602034,-0.596519791,0.153123223,0.592740243,13,EA,W
?,?_EA,-1.009464365,0.317084773,0.742864158,-0.919080304,0.287974167,0.733448632,-0.76669485,0.28056215,0.702627701,-0.625244366,0.28365717,0.727518589,-0.784520633,0.260523909,0.743644799,13,EA,EA
?,?_EA,-0.620653692,0.297162593,0.704658159,-0.613049093,0.294109156,0.688710162,-0.593543598,0.291659675,0.68084751,-0.68366666,0.271844785,0.691180315,-0.806339681,0.262419645,0.689122278,13,EA,EA
?,?_EA,-0.690191969,0.192479355,0.696511474,-0.642259471,0.188408793,0.679184308,-0.457600554,0.210594577,0.64919262,-0.47328715,0.206597236,0.654751753,-1.1113275,0.16153842,0.683337138,13,EA,W
?,?_EA,-0.786320814,0.238783923,0.717155802,-0.605501887,0.245227244,0.722350619,-0.508143226,0.203923438,0.650906416,-0.475925674,0.189767489,0.644033537,-0.653239973,0.128166491,0.642307911,13,EA,EA
?,?_EA,-0.789930926,-0.048251946,0.667042647,-0.598011215,0.11581617,0.652617281,-0.570047657,0.219201052,0.657732381,-0.642259471,0.249712993,0.64360241,-0.795370649,0.246510941,0.689534224,13,EA,EA
?,?_EA,-0.797190486,0.279941995,0.711933858,-0.614565393,0.268085382,0.704658159,-0.581726622,0.260523909,0.701407445,-0.5744113,0.258624574,0.696511474,-0.735387945,0.227080278,0.679184308,13,EA,EA
?,?_EA,-0.912926438,0.188408793,0.730290319,-0.821154767,0.242654895,0.738167477,-0.810022926,0.28365717,0.74870416,-0.617604909,0.287358593,0.742864158,-0.659569108,0.271219199,0.712739011,13,EA,EA
?,?_EA,-0.954686159,0.205929457,0.697329136,-0.989396802,0.213913531,0.707089278,-1.072202706,0.207931459,0.684165638,-1.186395073,0.207931459,0.67501416,-1.42170916,0.202583853,0.689946001,13,EA,EA
?,?_EA,-0.593543598,0.372315315,0.720755086,-0.672348835,0.317682323,0.68084751,-0.659569108,0.289818619,0.713945526,-0.691829971,0.250352175,0.723147431,-0.817430368,0.230996732,0.718757083,13,EA,EA
?,?_EA,-0.557069825,0.314091655,0.733842721,-0.57733101,0.343627175,0.74792746,-0.555638185,0.312891895,0.777025991,-0.538616498,0.315888601,0.721154208,-0.565702972,0.326602989,0.70789834,13,EA,EA
?,?_EA,-0.811869649,0.389141287,0.752578632,-0.680419904,0.328377612,0.754510253,-0.531608761,0.291659675,0.71675508,-0.541433401,0.298381362,0.719556763,-0.643820751,0.274343225,0.704658159,13,EA,EA
?,?_EA,-0.784520633,0.238783923,0.751030644,-0.726862744,0.302028783,0.779287583,-0.690191969,0.309886182,0.774002557,-0.851460116,0.309283954,0.82383756,-0.859182162,0.314091655,0.808963351,13,EA,EA
?,?_EA,-0.969724037,0.306871407,0.762582563,-0.843797243,0.292885165,0.715953156,-0.937772437,0.268712932,0.696920389,-1.060283614,0.264311793,0.669566839,-1.162489553,0.248433403,0.708302625,13,EA,EA
?,?_EA,-0.505418428,0.292272608,0.658157461,-0.477247552,0.306871407,0.692823701,-0.458898413,0.302028783,0.664089682,-0.657983065,0.302635395,0.679184308,-0.84762134,0.284275026,0.692002346,13,EA,W
?,?_EA,-0.88271266,0.248433403,0.719556763,-0.554208593,0.238137301,0.699370369,-0.387484233,0.216560786,0.694464391,-0.437060679,0.197207496,0.700185698,-0.980605537,0.065599551,0.66872615,13,EA,W
?,?_EA,-0.605501887,0.270593221,0.689122278,-0.547091125,0.249712993,0.678351669,-0.544258262,0.237490262,0.636244662,-0.602498882,0.195183887,0.59817012,-0.88271266,0.086893131,0.6388477,13,EA,EA
?,?_EA,-0.447277882,0.276212967,0.67334122,-0.608513938,0.269340088,0.68084751,-0.730264108,0.263050759,0.699778117,-0.804503133,0.275590108,0.703440379,-0.923204021,0.294109156,0.718757083,13,EA,EA
?,?_EA,-0.530213087,0.263681474,0.660704152,-0.482552604,0.271219199,0.678768075,-0.526037716,0.26996685,0.701000362,-0.642259471,0.28674264,0.675849582,-0.742260824,0.254815045,0.686233891,13,EA,EA
?,?_EA,-1.004969976,-0.084204963,0.713543516,-0.95895967,-0.001144835,0.669986919,-0.956820632,0.081612093,0.702221115,-1.060283614,0.205929457,0.648334619,-1.123874716,0.246510941,0.823117098,13,EA,EA
?,?_EA,-0.896698902,0.230996732,0.727915021,-0.632942633,0.243298603,0.721951974,-0.613049093,0.228387468,0.724739155,-0.506779899,0.244584777,0.71675508,-0.598011215,0.256721624,0.70384647,13,EA,EA
?,?_EA,-0.74398645,0.228387468,0.694874143,-0.74398645,0.306871407,0.709514502,-0.747446661,0.32719488,0.721154208,-0.834300496,0.341296171,0.711933858,-0.884698758,0.322449913,0.733842721,13,EA,EA
?,?_EA,-0.708359272,0.178845878,0.474389895,-0.628316565,0.238137301,0.530014959,-0.610023372,0.250352175,0.577654242,-0.513615196,0.169883392,0.63363483,-0.57733101,0.073256556,0.583166429,13,EA,W
?,?_EA,-0.925272274,0.328968454,0.743644799,-0.896698902,0.315289978,0.724739155,-0.691829971,0.30626736,0.704658159,-0.555638185,0.341296171,0.702627701,-0.601000754,0.292272608,0.675431958,13,EA,EA
?,?_EA,-0.509508414,0.268085382,0.698146129,-0.592058817,0.264941714,0.684165638,-0.599504868,0.278079219,0.694054471,-0.620653692,0.259891198,0.710321604,-1.270478191,0.238137301,0.688710162,13,EA,EA
?,?_EA,-0.52464979,0.239430126,0.787536599,-0.502701036,0.230996732,0.818421406,-0.581726622,0.221176686,0.793493429,-0.804503133,0.193156174,0.756052868,-1.506866969,0.180217621,0.73973549,13,EA,EA
?,?_EA,-0.784520633,0.224460761,0.755281858,-0.596519791,0.226426042,0.747150158,-0.575870089,0.16849739,0.737382547,-0.637590202,0.134643664,0.658157461,-0.824893089,0.043842671,0.685407103,13,EA,EA
?,?_EA,-0.58614164,-0.045671299,0.685820583,-0.561377082,0.158741215,0.681262879,-0.552781041,0.260523909,0.650906416,-0.590576237,0.302028783,0.64575619,-0.650090364,0.300814454,0.72155317,13,EA,EA
?,?_EA,-0.952556233,0.323638267,0.73973549,-0.811869649,0.306871407,0.730685654,-0.602498882,0.286126307,0.726328349,-0.598011215,0.236194925,0.711531038,-1.384977151,0.187728752,0.731080833,13,EA,EA
